recipe_id,title,url
504,Charismatic MangoFauna,https://www.homebrewersassociation.org/homebrew-recipe/charismatic-mangofauna/
505,King of the Nubtars Imperial White Ale,https://www.homebrewersassociation.org/homebrew-recipe/king-of-the-nubtars-imperial-white-ale/
506,Pew! Pew! Wild Ale,https://www.homebrewersassociation.org/homebrew-recipe/pew-pew-wild-ale/
507,Three Witches Wood-Aged Beer,https://www.homebrewersassociation.org/homebrew-recipe/three-witches-wood-aged-beer/
508,Lagerfeuer Smoke Beer,https://www.homebrewersassociation.org/homebrew-recipe/lagerfeuer-smoke-beer/
509,Serrano Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/serrano-pale-ale/
510,Blue Gueuze,https://www.homebrewersassociation.org/homebrew-recipe/blue-gueuze/
511,Kraken Belgian Dark Strong Ale,https://www.homebrewersassociation.org/homebrew-recipe/kraken-belgian-dark-strong-ale/
512,Listen to the Lion Witbier,https://www.homebrewersassociation.org/homebrew-recipe/listen-to-the-lion-witbier/
513,Mark’s Saison,https://www.homebrewersassociation.org/homebrew-recipe/marks-saison/
514,Mandy & Wesley’s Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/mandy-wesleys-imperial-stout/
515,Granny’s Tipple English Barleywine,https://www.homebrewersassociation.org/homebrew-recipe/grannys-tipple-english-barleywine/
516,Googly Eis Eisbock,https://www.homebrewersassociation.org/homebrew-recipe/googly-eis-eisbock/
517,Big O! New England IPA,https://www.homebrewersassociation.org/homebrew-recipe/big-o-new-england-ipa/
518,Forgiveness Machine White IPA,https://www.homebrewersassociation.org/homebrew-recipe/forgiveness-machine-white-ipa/
519,Old Mission IPA,https://www.homebrewersassociation.org/homebrew-recipe/old-mission-ipa/
520,Sable Porter,https://www.homebrewersassociation.org/homebrew-recipe/sable-porter/
521,Deep Focus Irish Stout,https://www.homebrewersassociation.org/homebrew-recipe/deep-focus-irish-stout/
522,Herbal Joe’s Tropical Stout,https://www.homebrewersassociation.org/homebrew-recipe/herbal-joes-tropical-stout/
523,Chocolate Macadamia Nut Porter,https://www.homebrewersassociation.org/homebrew-recipe/chocolate-macadamia-nut-porter/
524,Tall Tines Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/tall-tines-brown-ale/
525,You and the Hops You Rode In On Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/you-and-the-hops-you-rode-in-on-pale-ale/
526,Beam Me Up Scotty Scottish Export,https://www.homebrewersassociation.org/homebrew-recipe/beam-me-up-scotty-scottish-export/
527,Herbal Joe’s Best Bitter,https://www.homebrewersassociation.org/homebrew-recipe/herbal-joes-best-bitter/
528,Jeff The Hefe Weissbier,https://www.homebrewersassociation.org/homebrew-recipe/jeff-the-hefe-weissbier/
529,Willow Run Wheat Beer,https://www.homebrewersassociation.org/homebrew-recipe/willow-run-wheat-beer/
530,Temny Czech Dark Lager,https://www.homebrewersassociation.org/homebrew-recipe/temny-czech-dark-lager/
531,Helles This,https://www.homebrewersassociation.org/homebrew-recipe/helles-this/
532,Tougher than the Sun Pale Lager,https://www.homebrewersassociation.org/homebrew-recipe/tougher-than-the-sun-pale-lager/
533,Rombergpark German Helles Exportbier,https://www.homebrewersassociation.org/homebrew-recipe/rombergpark-german-helles-exportbier/
534,PTQ Barbecue Rauchbier,https://www.homebrewersassociation.org/homebrew-recipe/ptq-barbecue-rauchbier/
535,Dry Dock Docktoberfest,https://www.homebrewersassociation.org/homebrew-recipe/dry-dock-doktoberfest/
536,Dobrý Den Czech Amber Lager,https://www.homebrewersassociation.org/homebrew-recipe/dobry-den-czech-amber-lager/
537,Tarty Passions Berliner Weisse,https://www.homebrewersassociation.org/homebrew-recipe/tarty-passions-berliner-weisse/
538,Brookline Barleywine,https://www.homebrewersassociation.org/homebrew-recipe/brookline-barleywine/
539,Good Word Brewing Never Sleep New England IPA,https://www.homebrewersassociation.org/homebrew-recipe/good-word-brewing-never-sleep-new-england-ipa/
540,Oceania & Homegrown IPA (Split Batch),https://www.homebrewersassociation.org/homebrew-recipe/oceania-homegrown-ipa-split-batch/
541,"Double Diest, 1851",https://www.homebrewersassociation.org/homebrew-recipe/double-diest-1851/
542,SMaSH Sensory Blonde Ale,https://www.homebrewersassociation.org/homebrew-recipe/smash-sensory-blonde-ale/
543,CicadAle (Ale with Cicadas),https://www.homebrewersassociation.org/homebrew-recipe/cicadale-ale-with-cicadas/
544,THC-Infused Tripel Royal Stag,https://www.homebrewersassociation.org/homebrew-recipe/thc-infused-tripel-royal-stag/
545,Ube-Licious Lager,https://www.homebrewersassociation.org/homebrew-recipe/ube-licious-lager/
546,Mow The Damn Lawn,https://www.homebrewersassociation.org/homebrew-recipe/mow-the-damn-lawn/
547,A Kveiking We Will Go IPA,https://www.homebrewersassociation.org/homebrew-recipe/a-kveiking-we-will-go-ipa/
548,Spelt Saison #2,https://www.homebrewersassociation.org/homebrew-recipe/spelt-saison-2/
549,Smokeska Porter,https://www.homebrewersassociation.org/homebrew-recipe/smokeska-porter/
550,Stone Ship Braggot,https://www.homebrewersassociation.org/homebrew-recipe/stone-ship-honey-beer/
551,"Leuven White Beer, 1851",https://www.homebrewersassociation.org/homebrew-recipe/leuven-white-beer-1851/
552,Gordon Strong’s American Porter,https://www.homebrewersassociation.org/homebrew-recipe/gordon-strong-american-porter/
553,Mangose,https://www.homebrewersassociation.org/homebrew-recipe/mangose/
554,Olavi Viheroja’s Sahti,https://www.homebrewersassociation.org/homebrew-recipe/olavi-viherojas-sahti-2/
555,THC-Infused Caramel Amber Ale,https://www.homebrewersassociation.org/homebrew-recipe/thc-infused-caramel-amber-ale/
556,Black is Beautiful Homebrew Recipe,https://www.homebrewersassociation.org/homebrew-recipe/black-is-beautiful-homebrew-recipe/
557,Liquid Breakfast Maple Stout,https://www.homebrewersassociation.org/homebrew-recipe/liquid-breakfast-maple-stout/
558,The Tropical Session White IPA,https://www.homebrewersassociation.org/homebrew-recipe/the-tropical-session-white-ipa/
559,Let It Go Helles,https://www.homebrewersassociation.org/homebrew-recipe/let-it-go-helles/
560,Black Old Sun IPA,https://www.homebrewersassociation.org/homebrew-recipe/black-old-sun-ipa/
561,Royal” Historical London Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/royal/
562,The Singer’s Belgian-style Lambic,https://www.homebrewersassociation.org/homebrew-recipe/the-singers-belgian-style-lambic/
563,Anderfest Festbier,https://www.homebrewersassociation.org/homebrew-recipe/anderfest-festbier/
564,Goedt Bier ca. 1679-1689,https://www.homebrewersassociation.org/homebrew-recipe/goedt-bier-ca-1679-1689/
565,Mead Mamas BDS,https://www.homebrewersassociation.org/homebrew-recipe/mead-mamas-bds/
566,Dunkelweizendoppelbock,https://www.homebrewersassociation.org/homebrew-recipe/dunkelweizendoppelbock/
567,Bourbon Barrel Aged Full Eclipse II,https://www.homebrewersassociation.org/homebrew-recipe/bourbon-barrel-aged-full-eclipse-ii/
568,Mango Maya Milkshake IPA,https://www.homebrewersassociation.org/homebrew-recipe/mango-maya-milkshake-ipa/
569,Brewin’ in Maillard Helles,https://www.homebrewersassociation.org/homebrew-recipe/brewin-in-maillard-helles/
570,American Vienna Lager,https://www.homebrewersassociation.org/homebrew-recipe/american-vienna-lager/
571,Malty Boye Helles Bock,https://www.homebrewersassociation.org/homebrew-recipe/malty-boye-helles-bock/
572,Where’s Fluffy Weissbier,https://www.homebrewersassociation.org/homebrew-recipe/wheres-fluffy-weissbier/
573,Up the Junction Bitter,https://www.homebrewersassociation.org/homebrew-recipe/up-the-junction-bitter/
574,Finnegan’s Irish Ale,https://www.homebrewersassociation.org/homebrew-recipe/finnegans-irish-ale/
575,Citra Summit American Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/citra-summit-american-pale-ale/
576,Kilauea Punch American Amber Ale,https://www.homebrewersassociation.org/homebrew-recipe/kilauea-punch-american-amber-ale/
577,BCJP Study Group Mild,https://www.homebrewersassociation.org/homebrew-recipe/bcjp-study-group-mild/
578,The Singularity Stout,https://www.homebrewersassociation.org/homebrew-recipe/the-singularity-stout/
579,Hammer of the Gord’s Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/hammer-of-the-gords-imperial-stout/
580,The Wingman American IPA,https://www.homebrewersassociation.org/homebrew-recipe/the-wingman-american-ipa/
581,Clan MacIntosh Old Ale,https://www.homebrewersassociation.org/homebrew-recipe/clan-macintosh-old-ale/
582,David Allen’s Saison,https://www.homebrewersassociation.org/homebrew-recipe/david-allens-saison/
583,Brilliant Blond,https://www.homebrewersassociation.org/homebrew-recipe/brilliant-blond/
584,Jon Safadão BDSA,https://www.homebrewersassociation.org/homebrew-recipe/jon-safadao-bdsa/
585,What Gueuze Around Comes Around,https://www.homebrewersassociation.org/homebrew-recipe/what-gueuze-around-comes-around/
586,Ich bin ein Berliner,https://www.homebrewersassociation.org/homebrew-recipe/ich-bin-ein-berliner/
587,Smoked Wee Heavy,https://www.homebrewersassociation.org/homebrew-recipe/smoked-wee-heavy/
588,Via Blvd E Specialty Stout,https://www.homebrewersassociation.org/homebrew-recipe/via-blvd-specialty-stout/
589,Seventh Nature Hoppy Brett Ale,https://www.homebrewersassociation.org/homebrew-recipe/seventh-nature-hoppy-brett-ale/
590,Three Kings Wheat Eisbock,https://www.homebrewersassociation.org/homebrew-recipe/three-kings-wheat-eisbock/
591,Cream Corn Cream Ale,https://www.homebrewersassociation.org/homebrew-recipe/cream-corn-cream-ale/
592,Hot Schnitzel,https://www.homebrewersassociation.org/homebrew-recipe/hot-schnitzel/
593,Mitte Flüsse Pils,https://www.homebrewersassociation.org/homebrew-recipe/mitte-flusse-pils/
594,Viva! Vienna!,https://www.homebrewersassociation.org/homebrew-recipe/viva-vienna/
595,Big & Beautiful Bock,https://www.homebrewersassociation.org/homebrew-recipe/big-beautiful-bock/
596,Winter Wave Weizenbock,https://www.homebrewersassociation.org/homebrew-recipe/winter-wave-weizenbock/
597,Zon Saison,https://www.homebrewersassociation.org/homebrew-recipe/zon-saison/
598,Don’t Look Up… Scottish Ale,https://www.homebrewersassociation.org/homebrew-recipe/dont-look-up-scottish-ale/
599,Hoppy New Year Amber Ale,https://www.homebrewersassociation.org/homebrew-recipe/hoppy-new-year-amber-ale/
600,Wharf Busker Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/wharf-busker-pale-ale/
601,Mike Dawson’s Wild Rice Mild,https://www.homebrewersassociation.org/homebrew-recipe/mike-dawsons-wild-rice-mild/
602,Veteran’s Day IPA,https://www.homebrewersassociation.org/homebrew-recipe/veterans-day-ipa/
603,Ben’s Belgian Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/bens-belgian/
604,I See London English Barleywine,https://www.homebrewersassociation.org/homebrew-recipe/i-see-london-english-barleywine/
605,Nuetnigenough Belgian Golden Strong,https://www.homebrewersassociation.org/homebrew-recipe/nuetnigenough-belgian-golden-strong/
606,Gose with Everything,https://www.homebrewersassociation.org/homebrew-recipe/gose-with-everything/
607,Do You Even Haze Bro? New England IPA,https://www.homebrewersassociation.org/homebrew-recipe/do-you-even-haze-bro-new-england-ipa/
608,Kaffee Vienna Lager,https://www.homebrewersassociation.org/homebrew-recipe/kaffee-vienna-lager/
609,Mill ’em All Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/mill-em-all-imperial-stout/
610,Sour Blonde Ale with Blackberries and Raspberries,https://www.homebrewersassociation.org/homebrew-recipe/sour-blonde-ale-with-blackberries-and-raspberries/
611,The Void” Kutbier,https://www.homebrewersassociation.org/homebrew-recipe/the-void-kutbier/
612,Belgian Dip Chocolate Stout,https://www.homebrewersassociation.org/homebrew-recipe/belgian-dip-chocolate-stout/
613,Choco Red Rye Wedding Ale,https://www.homebrewersassociation.org/homebrew-recipe/choco-red-rye-wedding-ale/
614,Saison de Liège 1851,https://www.homebrewersassociation.org/homebrew-recipe/saison-de-liege-1851/
615,Luiks Beer 1690,https://www.homebrewersassociation.org/homebrew-recipe/luiks-beer-1690/
616,Terje Raftevold’s Kornøl,https://www.homebrewersassociation.org/homebrew-recipe/terje-raftevolds-kornol/
617,Odin’s Beard Baltic Porter,https://www.homebrewersassociation.org/homebrew-recipe/odins-beard-baltic-porter/
618,Bigfoot’s (D)elight Weissbier,https://www.homebrewersassociation.org/homebrew-recipe/bigfoots-delight-weissbier/
619,Craictastic Ordinary Bitter,https://www.homebrewersassociation.org/homebrew-recipe/craictastic-ordinary-bitter/
620,Iowa Brewers Bevvy Scottish Light,https://www.homebrewersassociation.org/homebrew-recipe/iowa-brewers-bevvy-scottish-light/
621,Big Boi’s Booty Sweat American Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/big-bois-booty-sweat-american-pale-ale/
622,Possibility and Promise Pacific Amber,https://www.homebrewersassociation.org/homebrew-recipe/possibility-and-promise-pacific-amber/
623,Sket English Porter,https://www.homebrewersassociation.org/homebrew-recipe/sket-english-porter/
624,Sticky Faucet Oatmeal Milk Stout,https://www.homebrewersassociation.org/homebrew-recipe/sticky-faucet-oatmeal-milk-stout/
625,Mid-Sember Knight’s Dream American Porter,https://www.homebrewersassociation.org/homebrew-recipe/mid-sember-knights-dream-american-porter/
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/four-tsarinas-and-two-tsarovichs-imperial-stout/
627,Idaho Is One Giant Park IPA,https://www.homebrewersassociation.org/homebrew-recipe/idaho-is-one-giant-park-ipa/
628,Summer Cloud Belgian IPA,https://www.homebrewersassociation.org/homebrew-recipe/summer-cloud-belgian-ipa/
629,Knauf’s Old Ale #46,https://www.homebrewersassociation.org/homebrew-recipe/knaufs-old-ale-46/
630,Birra Corina Saison,https://www.homebrewersassociation.org/homebrew-recipe/birra-corina-saison/
631,Trail Dog Berliner Bites,https://www.homebrewersassociation.org/homebrew-recipe/trail-dog-berliner-bites/
632,Andrew’s Grodziskie,https://www.homebrewersassociation.org/homebrew-recipe/andrews-grodziskie/
633,Onyris English Ryewine,https://www.homebrewersassociation.org/homebrew-recipe/onyris-english-ryewine/
634,Dragon of the Black Pool Experimental Beer,https://www.homebrewersassociation.org/homebrew-recipe/dragon-of-the-black-pool-experimental-beer/
635,Hobo BoHo Pilsner,https://www.homebrewersassociation.org/homebrew-recipe/hobo-boho-pilsner/
636,May the Bock Be with You,https://www.homebrewersassociation.org/homebrew-recipe/may-the-bock-be-with-you/
637,Meister Groll Bohemian Pils,https://www.homebrewersassociation.org/homebrew-recipe/meister-groll-bohemian-pils/
638,Aspen Ridge Cream Ale,https://www.homebrewersassociation.org/homebrew-recipe/aspen-ridge-cream-ale/
639,All-American Blonde Ale,https://www.homebrewersassociation.org/homebrew-recipe/all-american-blonde-ale/
640,Cranberries for Sal New England IPA,https://www.homebrewersassociation.org/homebrew-recipe/cranberries-for-sal-new-england-ipa/
641,Big Beach Brewing Co. King Cake Porter,https://www.homebrewersassociation.org/homebrew-recipe/big-beach-brewing-co-king-cake-porter/
642,Jack o’Lupe IPA,https://www.homebrewersassociation.org/homebrew-recipe/jack-olupe-ipa/
643,Oaked Wee Heavy,https://www.homebrewersassociation.org/homebrew-recipe/oaked-wee-heavy/
644,Dad’s Red Ale,https://www.homebrewersassociation.org/homebrew-recipe/dads-red-ale/
645,Mika Laitinen’s Sahti,https://www.homebrewersassociation.org/homebrew-recipe/mika-laitinens-sahti/
646,Cane Toad Weisse,https://www.homebrewersassociation.org/homebrew-recipe/cane-toad-weisse/
647,Chimay Dorée Clone,https://www.homebrewersassociation.org/homebrew-recipe/chimay-doree-clone/
648,Big Timber Brewing Porter,https://www.homebrewersassociation.org/homebrew-recipe/big-timber-brewing-porter/
649,Crow Peak Brewing Co. Pile ‘O Dirt Porter,https://www.homebrewersassociation.org/homebrew-recipe/crow-peak-brewing-co-pile-o-dirt-porter/
650,Earth Rider Brewery Precious Material Helles,https://www.homebrewersassociation.org/homebrew-recipe/earth-rider-brewery-precious-material-helles/
651,Reuben’s Brews Robust Porter,https://www.homebrewersassociation.org/homebrew-recipe/reubens-brews-robust-porter/
652,Whetstone Station Brewery Whetstoner Session IPA,https://www.homebrewersassociation.org/homebrew-recipe/whetstone-station-brewery-whetstoner-session-ipa/
653,Strangeways Brewing Martian Spring Biere de Mars,https://www.homebrewersassociation.org/homebrew-recipe/strangeways-brewing-martian-spring-biere-de-mars/
654,Red Rock Brewing Black Bier,https://www.homebrewersassociation.org/homebrew-recipe/red-rock-brewing-black-bier/
655,Atlas Brew Works Rowdy Rye Ale,https://www.homebrewersassociation.org/homebrew-recipe/atlas-brew-works-rowdy-rye-ale/
656,Jester King Brewery Figlet Farmhouse Amber Ale,https://www.homebrewersassociation.org/homebrew-recipe/jester-king-brewery-figlet-farmhouse-amber-ale/
657,Roadhouse Brewing Co. Family Vacation Cream Ale,https://www.homebrewersassociation.org/homebrew-recipe/roadhouse-brewing-co-family-vacation-cream-ale/
658,Tennessee Valley Brewing Co. DIVARTY Redlegs,https://www.homebrewersassociation.org/homebrew-recipe/tennessee-valley-brewing-co-divarty-redlegs/
659,IMBĪB Custom Brews Nevada Weisse,https://www.homebrewersassociation.org/homebrew-recipe/imbib-custom-brews-nevada-weisse/
660,Biloxi Brewing Company Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/biloxi-brewing-company-pale-ale/
661,Holy City Brewing Pluff Mud Porter,https://www.homebrewersassociation.org/homebrew-recipe/holy-city-brewing-pluff-mud-porter/
662,Red Door Brewing Company New England IPA,https://www.homebrewersassociation.org/homebrew-recipe/red-door-brewing-company-new-england-ipa/
663,Missouri Beer Company English Dark Mild,https://www.homebrewersassociation.org/homebrew-recipe/missouri-beer-company-english-dark-mild/
664,Providence Brewing Company Battlecow Galacticose New England IPA,https://www.homebrewersassociation.org/homebrew-recipe/providence-brewing-company-battlecow-galaticose-new-england-ipa/
665,River Horse Brewing Company Tripel Horse,https://www.homebrewersassociation.org/homebrew-recipe/river-horse-brewing-company-tripel-horse/
666,Lupulin Brewing Straight Hash Homie IPA,https://www.homebrewersassociation.org/homebrew-recipe/lupulin-brewing-straight-hash-homie-ipa/
667,Church Brew Works Pious Monk Dunkel,https://www.homebrewersassociation.org/homebrew-recipe/church-brew-works-pious-monk-dunkel/
668,Henniker Brewing Co. Rustique Saison,https://www.homebrewersassociation.org/homebrew-recipe/henniker-brewing-co-rustique-saison/
669,Jolly Pumpkin Artisan Ales Bam Biére,https://www.homebrewersassociation.org/homebrew-recipe/jolly-pumpkin-artisan-ales-bam-biere/
670,Von Ebert Brewing Sabrage Brut IPA,https://www.homebrewersassociation.org/homebrew-recipe/von-ebert-brewing-sabrage-brut-ipa/
671,Boiler Brewing Co. Bobber’s Big Red Rye Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/boiler-brewing-co-big-red-rye/
672,Bissel Brothers Brewing The Substance New England IPA,https://www.homebrewersassociation.org/homebrew-recipe/bissel-brothers-brewing-the-substance-new-england-ipa/
673,Iron Monk Brewing Co. Velvet Antler Amber,https://www.homebrewersassociation.org/homebrew-recipe/iron-monk-brewing-co-velvet-antler-amber/
674,Fargo Brewing Company Wood Chipper IPA,https://www.homebrewersassociation.org/homebrew-recipe/fargo-brewing-company-wood-chipper-ipa/
675,Seventh Son Brewing Co. Oubliette Russian Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/seventh-son-brewing-co-oubliette-russian-imperial-stout/
676,Wedge Brewing Co. Golem Belgian Strong Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/wedge-brewing-co-golem-belgian-strong-pale-ale/
677,Great South Bay Brewery Massive IPA,https://www.homebrewersassociation.org/homebrew-recipe/great-south-bay-brewery-massive-ipa/
678,Outlaw Brewing Udder Madness Chocolate Milk Stout,https://www.homebrewersassociation.org/homebrew-recipe/outlaw-brewing-udder-madness-chocolate-milk-stout/
679,Dreaming Creek Brewery 1792 Kentucky Common,https://www.homebrewersassociation.org/homebrew-recipe/dreaming-creek-brewery-1792-kentucky-common/
680,Perfect Plain Brewing Co. Holy Spin American IPA,https://www.homebrewersassociation.org/homebrew-recipe/perfect-plain-brewing-co-holy-spin-american-ipa/
681,Denali Brewing Co. Mother Ale Blonde,https://www.homebrewersassociation.org/homebrew-recipe/denali-brewing-co-mother-ale-blonde/
682,Nortons Brewing Co. Don’t Poke the Bear Milk Stout,https://www.homebrewersassociation.org/homebrew-recipe/nortons-brewing-co-dont-poke-the-bear-milk-stout/
683,Crooked Hammock Brewery Haulin’ Oats Milk Stout,https://www.homebrewersassociation.org/homebrew-recipe/crooked-hammock-brewery-haulin-oats-milk-stout/
684,Triton Brewing Co. Fieldhouse Wheat,https://www.homebrewersassociation.org/homebrew-recipe/triton-brewing-co-fieldhouse-wheat/
685,Two Roads Brewing Co. Worker’s Comp Farmhouse Ale,https://www.homebrewersassociation.org/homebrew-recipe/two-roads-brewing-co-workers-comp-farmhouse-ale/
686,Corridor Brewery Wizard Fight American IPA,https://www.homebrewersassociation.org/homebrew-recipe/corridor-brewery-wizard-fight-american-ipa/
687,Odell Brewing Company 90 Shilling Ale,https://www.homebrewersassociation.org/homebrew-recipe/odell-brewing-company-90-shilling-ale/
688,Boise Brewing Dark Daisy Chocolate Milk Stout,https://www.homebrewersassociation.org/homebrew-recipe/boise-brewing-dark-daisy-chocolate-milk-stout/
689,Ladyface Ale Companie La Grisette,https://www.homebrewersassociation.org/homebrew-recipe/ladyface-ale-company-la-grisette/
690,Denizens Brewing Co. Lowest Lord ESB,https://www.homebrewersassociation.org/homebrew-recipe/denizens-brewing-co-lowest-lord-esb/
691,Exile Brewing Company Sir Moch-A-Lot Mocha Stout,https://www.homebrewersassociation.org/homebrew-recipe/exile-brewing-company-sir-moch-a-lot-mocha-stout/
692,Pedal Haus Brewery Biere Blanche Belgian Witbier,https://www.homebrewersassociation.org/homebrew-recipe/pedal-haus-brewery-biere-blanche-belgian-witbier/
693,Night Shift Brewing Matisse Classic Saison,https://www.homebrewersassociation.org/homebrew-recipe/night-shift-brewing-matisse-classic-saison/
694,Honolulu BeerWorks CocoWeizen,https://www.homebrewersassociation.org/homebrew-recipe/honolulu-beerworks-cocoweizen/
695,Ozark Beer Co. Belgian Golden Ale,https://www.homebrewersassociation.org/homebrew-recipe/ozark-beer-co-belgian-golden-ale/
696,Parleaux Beer Lab Lemony Sippit Lager,https://www.homebrewersassociation.org/homebrew-recipe/parleaux-beer-lab-lemony-sippit-lager/
697,Back Forty Beer Co. Truck Stop Honey Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/back-forty-beer-co-truck-stop-honey-brown-ale/
698,Juniper Rye Bock,https://www.homebrewersassociation.org/homebrew-recipe/juniper-rye-bock/
699,I Am Broot” Brut IPA,https://www.homebrewersassociation.org/homebrew-recipe/i-am-broot-brut-ipa/
700,Night Sky Black IPA,https://www.homebrewersassociation.org/homebrew-recipe/night-sky-black-ipa/
701,Flubadub Gansett Porter (all-grain),https://www.homebrewersassociation.org/homebrew-recipe/flubadub-all-grain/
702,Kein Bier Light Lager,https://www.homebrewersassociation.org/homebrew-recipe/kein-bier-light-lager/
703,What The Helles!,https://www.homebrewersassociation.org/homebrew-recipe/what-the-helles/
704,7k Czech Pale Lager,https://www.homebrewersassociation.org/homebrew-recipe/7k-czech-pale-lager/
705,Chris & Ryan’s Oktoberfest,https://www.homebrewersassociation.org/homebrew-recipe/chris-ryans-oktoberfest/
706,Darkness Imprisoning Me Lager,https://www.homebrewersassociation.org/homebrew-recipe/darkness-imprisoning-me-lager/
707,Chew Bock-A Doppelbock,https://www.homebrewersassociation.org/homebrew-recipe/chew-bock-a-doppelbock/
708,Spicy Nana Weissbier,https://www.homebrewersassociation.org/homebrew-recipe/spicy-nana-weissbier/
709,Now That’s A Knife Australian Sparking Ale,https://www.homebrewersassociation.org/homebrew-recipe/now-thats-a-knife-australian-sparking-ale/
710,Scarlett O’Hara Irish Red Ale,https://www.homebrewersassociation.org/homebrew-recipe/scarlett-ohara-irish-red-ale/
711,Lee’s American Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/lees-american-pale-ale/
712,Cookie Dough Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/cookie-dough-brown-ale/
713,Cat Scratch Cali,https://www.homebrewersassociation.org/homebrew-recipe/cat-scratch-cali-tropical-stout/
714,Hop Burst IPA,https://www.homebrewersassociation.org/homebrew-recipe/hop-burst-ipa/
715,Star Maker Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/star-maker-imperial-stout/
716,Mendel’s Monster Double IPA,https://www.homebrewersassociation.org/homebrew-recipe/mendels-monster-double-ipa/
717,Abbey Saison,https://www.homebrewersassociation.org/homebrew-recipe/abbey-saison/
718,Neu Haus Belgian Dark Strong Ale,https://www.homebrewersassociation.org/homebrew-recipe/neu-haus-belgian-dark-strong-ale/
719,Cherry Weisse,https://www.homebrewersassociation.org/homebrew-recipe/cherry-weisse/
720,Smoked Helles,https://www.homebrewersassociation.org/homebrew-recipe/smoked-helles/
721,BlytheStone Light Cream Ale,https://www.homebrewersassociation.org/homebrew-recipe/blythestone-light-cream-ale/
722,Ryan’s Pale Lager,https://www.homebrewersassociation.org/homebrew-recipe/ryans-pale-lager/
723,Robert’s German Pils,https://www.homebrewersassociation.org/homebrew-recipe/roberts-german-pils/
724,Don’t Mess With Snickers Vienna Lager,https://www.homebrewersassociation.org/homebrew-recipe/dont-mess-with-snickers-vienna-lager/
725,Jonathan’s Schwarzbier,https://www.homebrewersassociation.org/homebrew-recipe/jonathans-schwarzbier/
726,HBock Helles Bock,https://www.homebrewersassociation.org/homebrew-recipe/hbock-helles-bock/
727,The Bizarro Jerry Weissbier,https://www.homebrewersassociation.org/homebrew-recipe/the-bizarro-jerry-weissbier/
728,More Special Strong Bitter,https://www.homebrewersassociation.org/homebrew-recipe/more-special-strong-bitter/
729,Lost Art American Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/lost-art-american-pale-ale/
730,The Goatsman Kentucky Common,https://www.homebrewersassociation.org/homebrew-recipe/the-goatsman-kentucky-common/
731,Candies Wit English Porter,https://www.homebrewersassociation.org/homebrew-recipe/candies-wit-english-porter/
732,Shadow Monster Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/shadow-monster-imperial-stout/
733,Black Out IPA,https://www.homebrewersassociation.org/homebrew-recipe/black-out-ipa/
734,The Gunners Dream American Barleywine,https://www.homebrewersassociation.org/homebrew-recipe/the-gunners-dream-american-barleywine/
735,BarleyQuad English Barleywine,https://www.homebrewersassociation.org/homebrew-recipe/barleyquad-english-barleywine/
736,Red Keep Biere de Garde,https://www.homebrewersassociation.org/homebrew-recipe/red-keep-biere-de-garde/
737,Mmm Quad,https://www.homebrewersassociation.org/homebrew-recipe/mmm-quad/
738,Miss Mo’s Chocolate Raspberry Milk Stout,https://www.homebrewersassociation.org/homebrew-recipe/miss-mos-chocolate-raspberry-milk-stout/
739,Ass Kicking Cream Ale (Tequila-aged Lime/Jalapeno Ale),https://www.homebrewersassociation.org/homebrew-recipe/ass-kicking-cream-ale-tequila-aged-lime-jalapeno-ale/
740,Wooden Bridge Barrel-aged Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/wooden-bridge/
741,Dregs Of The Loon Wild Ale,https://www.homebrewersassociation.org/homebrew-recipe/dregs-of-the-loon-wild-ale/
742,Mike’s Rye Weizenbock,https://www.homebrewersassociation.org/homebrew-recipe/mikes-rye-weizenbock/
743,Daniel’s American IPA,https://www.homebrewersassociation.org/homebrew-recipe/daniels-american-ipa/
744,John’s American Lager,https://www.homebrewersassociation.org/homebrew-recipe/johns-american-lager/
745,Hayden’s Lager,https://www.homebrewersassociation.org/homebrew-recipe/haydens-lager/
746,Han Solo Shot First Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/han-solo-shot-first-imperial-stout/
