url,src,description,ingredients,directions,addition
https://www.homebrewersassociation.org/homebrew-recipe/mango-black-tea-short-mead/,Not Found,"The following beer recipe is featured in the May/June 2016 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
This session-strength mead recipe ferments quick with delicious results. Expect a tropical zing from the addition of mangoes and tea!","Ingredients:
1.25 lb (567 g) honey
1.13 oz (32 g) freeze-dried mango, or substitute 3.3 oz (94 g) frozen mango
2 bags black tea
1/16 tsp (0.3 g) beer yeast nutrient
1 packet Champagne yeast
de-chlorinated water
Specifications:
Yield: 1 U.S. gallon (3.8 L)
Original Gravity: 1.044 (11° P)
Final Gravity: 1.006-1.010 (1.5-2.5° P)
ABV: 4.5-5.1%","Directions:
Bring water to a boil. Add enough water to cover mango, tea, and nutrients in a heat-resistant vessel. Steep for 10 minutes. Dissolve honey into mixture and top off with de-chlorinated water to 1 gallon (3.8 L). Stir or shake to mix, and ferment at 68° F (20° C) for 7 to 14 days or until desired gravity is reached. Chill overnight (as close to freezing as possible) and package in a keg or PET bottles. If bottling, keep bottles at room temperature until they feel taut to the touch, then chill and enjoy. Drink fresh.",
https://www.homebrewersassociation.org/homebrew-recipe/indian-summer-berry-melomel/,Not Found,"The following beer recipe is featured in the July/August 2014 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
After seeing a mead recipe from New Hampshire's Moonlight Meadery in Zymurgy magazine, Jeff Newman was inspired to give mead making a shot.
Newman mixed up a batch of fruited mead, utilizing hefty doses of raspberries and blackberries. Much to Newman's pleasure, he earned best of show in the 2014 Washington Mead & Cider cup with his very first batch!","Ingredients:
20.0 lb (9.07 kg) wildflower honey
9.0 lb (4.08 kg) fresh blackberries
8.0 lb (3.63 kg) fresh raspberries*
2.6 gallons (9.84 L) water
2 packages 71B-1122 yeast + GoFerm for rehydration
3 tsp yeast nutrient blend (one part Fermaid K to 2 parts diammonium phosphate)
2 packets (0.6 g/packet) Lallzyme C-max (pectinase)
Potassium metabisulfite
*Please note the total raspberry amount listed is used at different times during the process
Specifications:
Yield: 5 U.S. gallons (19 L)
Original Gravity: 1.16
Final Gravity: 1.021","Directions:
Incubate crushed blackberries and 3 lb (1.36 kg) crushed raspberries with 0.6 g pectinase at 62°F (17°C) overnight. Add enough potassium metabisulfate to target 30 ppm of SO2. Whip together honey and water thoroughly. Pour fruit mixture into the honey/water mixture (Newman used a paint strainer bag to contain pulp, skin and seeds). Add 3/4 tsp of yeast nutrient blend. Rehydrate and add yeast according to manufacturer’s instructions. Ferment at 62° F (17° C). After fermentation begins, punch down the fruit cap several times daily. Add 3/4 tsp yeast nutrient blend daily until it is used up. After two weeks, transfer to secondary atop 5 lb (2.27 kg) crushed raspberries treated with pectinase and potassium metabisulfite as above. Ferment an additional four weeks at 62° F (17° C) then rack into carboy and chill at 35° F (2° C) for several months. Depending on level of sediment, it may be desirable to rack a second time.",
https://www.homebrewersassociation.org/homebrew-recipe/buckwheat-mead/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Jeffrey Koehler of Pasadena, CA won a silver medal in Category 29: Traditional Mead during the 2018 National Homebrew Competition Final Round in Portland, OR. Koehler’s sweet mead earned 2nd place among 67 entries in the category.","Ingredients:
20 lb Buckwheat honey
8 g Lallemand DV-10
GoFerm
Fermaid K
Super Kleer
Crystal Geyser water (with 2 tsp CaCL2 added)
Specifications:
Yield: 5.5 gal (20.8 L)
Original Gravity: 1.141
Final Gravity: 1.03
ABV: 13.80%","Directions:
Ferment at 70° F for 3 months. Add 4 g Fermaid K 1 day after yeast pitched. Add 4 g Fermaid K 12 days after yeast pitched (40% fermented) Clarify with Super Kleer at 3 months.",
https://www.homebrewersassociation.org/homebrew-recipe/yeah-its-dumb-so-what-cyser/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Kevin Meintsma of Wayzata, MN won a silver medal in Category 30: Fruit Mead during the 2018 National Homebrew Competition Final Round in Portland, OR. Meintsma’s cyser earned 2nd place among 138 entries in the category.","Ingredients:
2.75 gal Cider (1.045 gravity)
3 lb Clover honey (1.035 gravity per gallon of water)
Pectic Enzyme
White Labs WLP007
0.75 tsp Potassium Metabisulfite
0.5 tsp Potassium Sorbate
0.5 gallons Cider, freshly frozen then thawed (backsweetening)
1 lb Clover honey (for backsweetening)
Specifications:
Yield: 3.6 gal (13.6 L)
Original Gravity: 1.068
Final Gravity: 0.998
ABV: 9%","Directions:
Ferment at 66° F until terminal gravity is reached (0.998). Add wine tannin and backsweeten to taste.",
https://www.homebrewersassociation.org/homebrew-recipe/pepper-mead/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Daniel and Michele Cowan of Glen Burnie, MD won a silver medal in Category 31: Spice & Specialty Mead during the 2018 National Homebrew Competition Final Round in Portland, OR. The Cowan’s pepper mead earned 2nd place among 136 entries in the category.","Ingredients:
11.5 lb Orange Blossom Honey
10 g Dried Fish Peppers
1 oz French oak cubes
GoFerm
Fermaid O
7 g Lavlin 71B
Specifications:
Yield: 3 gal (11.4 L)
Original Gravity: 1.135
Final Gravity: 1.031
ABV: 14%","Directions:
Mix honey and water with a stir stick in an over sized bucket or carboy. Hydrate dry yeast with GoFerm and pitch into primary fermenter. Use a staggered nutrient addition schedule with Fermaid O. Primary ferment for 21 days with dried chili peppers. Rack to a 3 gallon carboy and let ferment for another 45 days adding oak cubes during last 7 days. Transfer to tertiary for 90 days. Bottle still (no carbonation). Primary Fermentation: 21 days at 68° F. Secondary Fermentation: 45 days. Tertiary Fermentation: 90 days.",
https://www.homebrewersassociation.org/homebrew-recipe/fogweaver-traditional-mead/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134635/medal-3-1.svg,"Nathan Steigman of Saint Paul, MN won a bronze medal in Category 29: Traditional Mead during the 2018 National Homebrew Competition Final Round in Portland, OR. Steigman's traditional sweet mead earned 3rd place among 67 entries in the category.","Ingredients:
13 lb Fireweed Honey
WLP720
See instructions for nutrients
Specifications:
Yield: 5 gal (18.9 L)
Original Gravity: 1.079
Final Gravity: 1.045
ABV: 4.59%
SRM: 2","Directions:
Water treatment: Heat 5 gallons distilled water at 150° F. Add 1 Campden Tablet/Potassium Metabisulfite and dissolve thoroughly. Continue and reduce boil. Add 12 lbs Fireweed Honey at 100° F. Dissolve thoroughly. Then, remove from heat and add yeast and nutrient when temperature reaches 78° F. 2 packets White Labs WLP720 Sweet Mead Yeast + 2 grams Nutriferm Energy Yeast Nutrient. Primary fermentation for 15 days. De-gas every other day to 10th day. Then rack to secondary adding additional 2 grams Nutriferm Energy Yeast Nutrient. Secondary for 1 month with additional 1 lb Fireweed honey and 0.75 grams of Potassium Metabisulfite. Chill to 32° F for 5 days. Rack to keg. Force carbonate to 2.63 volumes of CO2. Bottle to age.",
https://www.homebrewersassociation.org/homebrew-recipe/purple-power-cherry-black-currant-melomel/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134635/medal-3-1.svg,"Jeremy Olsen of Minneapolis, MN won a bronze medal in Category 30: Fruit Mead during the 2018 National Homebrew Competition Final Round in Portland, OR. Olsen’s melomel earned 3rd place among 138 entries in the category.","Ingredients:
18 lb wildflower honey
10 lb black currants
10 lb tart cherries
Water to 5 gallons
2 packets 71-b, rehydrated in Go-Ferm
Specifications:
Yield: 5 gal (18.9 L)
Original Gravity: 1.160
Final Gravity: 1.040
ABV: 15%","Directions:
Mix honey well in water, add the whole fruit in a fruit bag. Add rehydrated yeast and aerate. Add Fermaid-O per TONSA 2.0 schedule. When fermentation complete, clarify then rack into the secondary. Bottle when clear.",
https://www.homebrewersassociation.org/homebrew-recipe/champagne-de-guimauve-mead/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2018 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Dennis Mitchell of Chandler, AZ, member of the Arizona Society of Homebrewers, won a gold medal in Category 29: Traditional Mead during the 2018 National Homebrew Competition Final Round in Portland, OR. Mitchell's semi-sweet mead was chosen as the best among 67 entries.","Ingredients:
FERMENTABLES
12 lb. (5.44 kg) meadowfoam honey
Honey to back sweeten
WATER
Bottled spring water
ADDITIONAL INGREDIENTS
1 Tbsp. Bentonite
Fermaid-O
Potassium metabisulfate
Potassium sorbate
Sparkolloid (if needed)
YEAST
20 g DV10
Specifications:
Yield: 5 US gallons (18.9 L)
Original Gravity: 1.084 (20.3° P)
Final Gravity: 1.025 (6.3° P)
ABV: 11%
SRM: 3","Directions:
Rehydrate yeast in 90°F (32° C) bottled spring water with GoFerm. Slowly heat honey container in warm water bath to assist with getting honey out of container and mixing must. Vigorously mix honey with water to achieve a 5 gal. (18.9 L) starting volume. Oxygenate must, mix in bentonite, and pitch yeast. Ferment at 60°F (16°C). Use tailored organic staggered nutrient addition (TOSNA) calculator to determine appropriate Fermaid-O addition. De-gas, and then add Fermaid-O daily for four days, starting one day after pitch. After fermentation, rack and stabilize mead with potassium metabisulfite and potassium sorbate. After 24–48 hours, back sweeten with amount of honey to achieve desired sweetness level. Rack clear mead into keg and carbonate to desired level; if mead does not clear after back sweetening, add additional clarifier such as sparkolloid.",
https://www.homebrewersassociation.org/homebrew-recipe/scotts-cherry-mead/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2018 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Scott Behrens of Vero Beach, FL won a gold medal in Category 30: Fruit Mead during the 2018 National Homebrew Competition Final Round in Portland, OR. Behrens' sweet mead with black Marasca cherries and Hungarian oak was chosen as the best among 138 entries in the category.","Ingredients:
FERMENTABLES
15 lb. (6.8 kg) Florida orange blossom honey
12 lb. (5.44 kg) Luxardo cherries in syrup
12 lb. (5.44 kg) Montmorency cherries (dried)
6 lb. (2.72 kg) fresh sliced strawberries
3 lb. (1.36 kg) Flying Bee Ranch buckwheat honey
1 lb. (454 g) Amarena Toschi cherries in syrup
WATER
Reverse osmosis water to 12 gal. (45.4 L) volume
ADDITIONAL INGREDIENTS
Fermaid K
DAP
YEAST
36 g RC212
Specifications:
Yield: 12 US gallons (45.4 L)
Original Gravity: 1.158 (35.8° P)
Final Gravity: 1.046 (11.5° P)
ABV: 14.70%","Directions:
Ferment at 62°F (17°C).",
https://www.homebrewersassociation.org/homebrew-recipe/ode-to-jadwiga-mead/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2018 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Michael Wilcox of Wichita, KS, member of the Kansas City Bier Meisters, won a gold medal in Category 31: Spice and Specialty Mead during the 2018 National Homebrew Competition Final Round in Portland, OR. Wilcox's historical mead with raspberry juice was chosen as the best among 136 entries and helped him earn the AHA 2018 Meadmaker of the Year title.","Ingredients:
FERMENTABLES
1 gal. (3.79 L) honey (70% acacia, 15% local wildflower and 15% Western buckwheat)
1 gal. (3.79 L) raspberry juice
YEAST
0.56 oz. (16 g) Uvaferm 43 dry yeast
ADDITIONAL INGREDIENTS
A small amount of water for yeast rehydration
Staggered nutrient additions of Fermaid O
Oak
Specifications:
Yield: 2 US gallons (7.6 L)
Original Gravity: 1.212 (17.3° P)
Final Gravity: 1.090 (21.5° P)
ABV: 16%","Directions:
The original gravity is for the total amount of honey used, but it is not added all at once. Wilcox suggests starting with a 1:2 ratio of honey to water and adding the rest during or after fermentation. See Meadmaker of the Year information on page 65 of the September/October 2018 Zymurgy magazine for detailed brewing notes on this mead.",
https://www.homebrewersassociation.org/homebrew-recipe/tej-ethiopian-style-mead/,Not Found,"The following beer recipe is featured in the September/October 2016 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
The following recipe appears in ""Brewing Up a Storm"" by Angeline Grenz from the September/October 2016 issue of Zymurgy magazine. Join the American Homebrewers Association to subscribe to Zymurgy magazine and gain access to the digital archives.
Owner and head brewer of Snowbank Brewing Company in Fort Collins, CO Dave Rosso did not want to stick to the standard mead recipe on Big Brew day in 2016 so he decided to try something a little different—Tej, an Ethiopian-style mead using gesho entchet. Gesho entchet are Ethiopian aroma hop stems, which when used in mead add a nice bitterness to balance out the sweetness.
If you have a little spare time to source gesho and a love for a little international adventure, this mead is sure to please!","Ingredients:
8.5 lb (3.86 kg) clover/alfalfa blend honey
1 lb (0.45 kg) gesho entchet sticks
0.26 oz (8 g) D21 dry wine yeast (re-hydrated)
Specifications:
Yield: 5 US gallons (18.93 L)
Original Gravity: 1.082
Final Gravity: 0.986","Directions:
Combine all ingredients with enough water to yield a 5-gallon batch. Ferment in primary for a month at 65° F (18° C) then transfer to secondary (off the gesho sticks) until the flavor is right – this could take 2 to 12 months, depending on your preference.",
https://www.homebrewersassociation.org/homebrew-recipe/le-pomme-1/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2017 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Joe Gerteis of Saint Paul, MN, member of the Saint Paul Homebrewers Club, won a gold medal in Category #29: Traditional Mead during the 2017 National Homebrew Competition Final Round in Minneapolis, MN. Gerteis’s Traditional Mead was chosen as the best among 96 entries in the category.","Ingredients:
17.75 lb (8.1 kg) apple blossom honey
Lalvin 71B and Chardonnay yeast
3.5 gallons (13.3 L) filtered St. Paul water
SuperKleer
Specifications:
Yield: 5 gallons (18.9 L)
Original Gravity: 1.132
Final Gravity: 1.04","Directions:
Mix honey and water with stir stick in large (7-gallon or 26.5-liter) bucket. Pitch yeast and attemperate if necessary. Ferment using staggered nutrient additions. Transfer to 5-gallon (18.9-liter) carboy to finish fermentation. Fine with SuperKleer and transfer into a purged keg. Add top pressure to carbonate lightly. Primary Fermentation: 22 days. Secondary Fermentation: 6 months.",
https://www.homebrewersassociation.org/homebrew-recipe/little-dark-heart/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2017 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Scot Schaar of Davenport, IA, member of the Saint Paul Homebrewers Club, won a gold medal in Category #30: Fruit Mead during the 2017 National Homebrew Competition Final Round in Minneapolis, MN. Schaar’s Fruit Mead was chosen as the best among 154 entries in the category and helped earn the Meadmaker of the Year title.","Ingredients:
12 lb (5.44 kg) dark wildflower honey
6 lb (2.72 kg) bamboo honey
5 lb (2.27 kg) semi-dried figs
8 g (0.3 oz ) BA-11 dry yeast
DAP
Fermaid K
SuperKleer KC
GoFerm
Specifications:
Yield: 5 gallons (18.9 L)
Original Gravity: 1.135
Final Gravity: 1.020","Directions:
Hydrate yeast with GoFerm and use a staggered nutrient addition protocol. Ferment for two weeks, then rack for 10 more days. Clarify with SuperKleer KC finings. Primary Fermentation: 14 days at 68°F (20°C). Secondary Fermentation: 10 days at 68°F (20°C).",
https://www.homebrewersassociation.org/homebrew-recipe/an-uncommon-disaster/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2017 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Scot Schaar of Davenport, IA, member of the Saint Paul Homebrewers Club, won a gold medal in Category #31: Spice & Specialty Mead during the 2017 National Homebrew Competition Final Round in Minneapolis, MN. Schaar’s Spice & Specialty Mead was chosen as the best among 136 entries in the category.","Ingredients:
18 lb (8.16 kg) mesquite honey
8 g (0.3 oz) Lalvin 71B-1122 dry wine yeast
4 dried chipotle peppers
5 roasted pineapples
DAP
Fermaid K
SuperKleer KC
Specifications:
Yield: 6 gallons (22.7 L)
Original Gravity: 1.130
Final Gravity: 1.015","Directions:
Roast pineapples on a cookie sheet, with all the burnt and carmelized sugars added to the fermenter. Cut half the dried chipotle chilies in half; leave others whole. Ferment in primary for two weeks. Rack on to fruit and allow to ferment another 7 days. Rack a third time onto peppers and steep for two to four days, or to taste. Primary Fermentation: 14 days at 68°F (20°C). Secondary Fermentation: 7 days with fruit at 68°F (20°C). Tertiary Fermentation: 2-4 days with peppers at 68°F (20°C).",
https://www.homebrewersassociation.org/homebrew-recipe/moonlight-meadery-desire-melomel/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134238/clone-flag.svg,"Try making this “clone recipe” of Moonlight Meadery Desire Melomel from Moonlight Meadery in Londonderry, New Hampshire. Browse our library of replica beers in the AHA Recipe Library!
Desire is Moonlight Meadery’s flagship mead, which they describe as an enticing, complex blend of blueberries, black cherries, and black currants balanced with the basic elements of mead: honey, water, and yeast. It’s one of Londonderry, N.H.’s finest exports.","Ingredients:
18 lbs (8.2 kg) Wildflower Honey
5 qts (4.7 L) Black Currant Juice
5 qts (4.7 L) Black Cherry Juice
4 qts (3.8 L) Blueberry Juice
1 tsp Fermaid-K
2 tsp GoFerm
0.35 oz (10 g) Lalvin Narbonne Yeast (71B-1122)
Specifications:
Yield: 5 gallons (18.9 L)
Original Gravity: 1.158 (approx.)
Final Gravity: 1.03","Directions:
Combine honey and juices with enough water to bring total volume to five gallons. Mix well. Pitch yeast.
Nutrient Schedule
Combine the one teaspoon of Fermaid-K and two teaspoons of GoFerm to create a nutrient/energizer blend. Make sure it is well mixed. Add the blend using the following schedule. Make sure to hydrate and add VERY slowly:
3/4 tsp of the blend immediately after pitching the yeast
3/4 tsp of the blend 24 hours after fermentation begins
3/4 tsp of the blend 48 hours after fermentation begins
3/4 tsp of the blend after 30% of the sugar has been depleted
Fermentation
Ferment at 62° F (16.7° C). Rack to a secondary vessel after three months.",
https://www.homebrewersassociation.org/homebrew-recipe/castle-bochet-mead/,Not Found,"The following beer recipe is featured in the November/December 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
In early May 2008, Charlie Papazian, along with his wife and close friends, ventured out to London to fulfill a desire to taste very old mead. Charlie and company were lucky enough to try some meads from 1947, 1948, and 1949. The seventh mead he tried on his mead-journey was a 1949 Gulval Bochet, which he noted had no sediment or indications that fruit had been used in the recipe, so it must've been 100-percent honey mead. And that it was!
The deep copper color and vanilla-like aroma were accompanied by a well-integrated, toffee-textured, sherry-like character. The group later discovered that bochet refers to ""burnt mead,"" which would explain the toffee-like character and deep color. As Charlie said, ""The three-day tasting experience was grueling, but someone had to do it.""","Ingredients:
18.5 lb. (8.2 kg) light honey
4 g yeast extract or appropriate amount of other yeast nutrient as recommended by your local homebrew supply shop
0.1 g zinc-fortified yeast as nutrient
3 Tbsp. (40 g) dried Champagne or mead yeast (Prise de Mousse or other Champagne yeast is an excellent choice)
Specifications:
Yield: 5 gallons (19 L)
Original Gravity: 1.130–1.138
Final Gravity: 1.028–1.038
ABV: ~14%","Directions:
Add honey to a pot. Do not add water. Gently boil the honey until it has turned dark and tastes caramelized. Add 1 gallon (3.8 L) of water and zinc-fortified yeast, and blend into “scorched” honey. Add this hot honey and water mixture to 2 gallons (7.6 L) of cold water in your primary fermenter. Add more cold water as needed to achieve 5 gallons total volume. Aerate extremely well and add dissolved yeast nutrient (yeast extract). When temperature is below 80° F (26.5° C) add rehydrated yeast. Mead is best initially fermented between 70 and 75° F (21–24° C). Ferment until activity is very low; this may take three weeks to three months. Rack to secondary fermenter. Secondary can be stored at cooler temperatures. Rack off sediment after six months to a year. Bottle when clear and all fermentation has ceased. Cork in wine bottles for long-term aging. If using beer bottles or Champagne bottles that can accept bottle caps, dip capped bottle top in melted paraffin to inhibit air ingress into bottle. Best after 50 years, but worth indulging in when you and the mead are ready.",
https://www.homebrewersassociation.org/homebrew-recipe/buckwheat-buffalo-traditional-mead/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2016 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
James Lallande of Hurst, Texas and member of Cap and Hare Homebrew Club won a gold medal in Category #27: Traditional Mead during the 2016 National Homebrew Competition Final Round in Baltimore, MD. Lallande's buckwheat mead (sweet, standard, petillant) was chosen as the best among 89 entries in the category.","Ingredients:
12 lb (5.44 kg) buckwheat honey
2 packs D47 dry yeast
2.5 tsp. mix of 2 parts DAP and 1 part Fermaid K
Specifications:
Yield: 3.5 gallons (13.25 L)
Original Gravity: 1.124
Final Gravity: 1.033
ABV: 11.90%","Directions:
Ferment 120 days at 63° F (17° C).",
https://www.homebrewersassociation.org/homebrew-recipe/holy-cacao-specialty-mead/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2016 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Steve Fletty of Falcon Heights, MN and member of Saint Paul Homebrewers Club won a gold medal in Category #29: Spice & Specialty Mead during the 2016 National Homebrew Competition Final Round in Baltimore, MD. Fletty's spice, herb, and vegetable mead was chosen as the best among 123 entries in the category. Fletty also took home the 2016 Meadmaker of the Year award.","Ingredients:
18 lb (8.16 kg) meadowfoam honey
2.5 gallons (9.46 L) water, carbon filtered
0.25 cup (30 g) cacao nibs
3 oz (85 g) Dutch process cocoa
1 whole madagascar vanilla bean
Yeast nutrient
71B and chardonnay yeast
Specifications:
Yield: 4 gallons (15.14 L)
Original Gravity: 1.15
Final Gravity: 1.048
ABV: 13.40%","Directions:
Combine honey and yeast nutrient with enough water to achieve 4 gallons (15.14 L) of must and ferment with 71B and chardonnay yeast. Rack off 2 gallons (7.6 L) to a secondary fermenter and add cacao nibs, cocoa powder, and vanilla bean. Allow flavorings to blend in secondary for 3 or 4 days, then rack to tertiary fermenter. Mead should clear beautifully with no fining agents. The winning mead was the cacao/vanilla-flavored 2-gallon portion. Primary Fermentation: 22 days Secondary Fermentation: 6 months",
https://www.homebrewersassociation.org/homebrew-recipe/limey-bastard-melomel/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2016 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Jason Call of Marysville, WA won a gold medal in Category #28: Fruit Mead during the 2016 National Homebrew Competition Final Round in Baltimore, MD. Call’s melomel (still, standard) was chosen as the best among 155 entries in the category.","Ingredients:
15 lb (6.8 kg) fireweed honey
26 oz (767 ml) fresh-squeezed key lime juice
Zest from 3 standard limes
4 gallons (15.14 L) artesian well water
Fermaid K and DAP blend, plus degassing for 1 week
Wyeast 4184 Sweet Mead yeast
Specifications:
Yield: 5 gallons (18.93 L)
Original Gravity: 1.106
Final Gravity: 1.007
ABV: 12.90%","Directions:
Primary Fermentation: 1 month at 68-71° F (20-22° C)
Secondary Fermentation: 1 month at 68-71° F (20-22° C)
Tertiary Fermentation: 1 month at 68-71° F (20-22° C)
Ferment approximately 1 month. Rack to secondary and add key lime juice. After 1 more month, add the zest of 3 standard limes. Bottle after 1 month. No sulfites, clarifying agents or any other additives to stop fermentation.",
https://www.homebrewersassociation.org/homebrew-recipe/blueberry-mead/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2015 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Donald Boyle of Colonia, NJ, member of the WHALES (Woodbridge Homebrewers Ale and Lager Enthusiast Society), won a gold medal in Category #24: Traditional Mead during the 2015 National Homebrew Competition Final Round in San Diego, CA with the help of Stephen Boyle. Boyle’s traditionaly blueberry-honey mead was chosen as the best among 82 final round entries in the category.","Ingredients:
16.0 lb (7.26 kg) blueberry honey*
10.0 g Lalvin 71B-1122 dry yeast
16.0 g DAP
8.0 g Fermaid O
12.5 g Go-Ferm
Potassium metabisulfate
Kieselsol
Chitosan
Reverse osmosis water
*If you cannot source blueberry honey, substitute it with your favorite high-quality honey. 
Specifications:
Yield: 5 Gallons (18.93 L)
Original Gravity: 25 Brix (1.105)","Directions:
[Editor’s note: Blueberry honey is typically golden in color, meaning this recipe would make a gold-colored mead] Add reverse osmosis water to the honey until it reaches 5.5 gallons. Mix until the must is fully homogenized. Add 90 seconds of oxygen with a diffusion stone. Properly hydrate the yeast using Go-Ferm, and then pitch the yeast. Ferment at 60°F (16°C). Add half of the Fermaid O nutrient addition at the first signs of fermentation. Add the second half of the Fermaid O addition when the sugar levels are depleted by about 25 percent. When fermentation is complete, transfer to a secondary and add 45 ppm of sulfites. Let the mead condition in the secondary. Add a clearing agent if needed. Transfer to a keg; add 30 ppm of sulfites and carbonate at 2.8 volumes. Primary fermentation for 30 days at 60°F (16°C). Secondary fermentation for five months at 64°F (18°C). Forced CO2 to carbonate (2.8 volumes).",
https://www.homebrewersassociation.org/homebrew-recipe/plum-crazy/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2015 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
John Raczkowski of Plymouth, IN, member of the Michiana Extract & Grain Association (MEGA), won a gold medal in Category #25: Melomel (Fruit Mead) during the 2015 National Homebrew Competition Final Round in San Diego, CA. Raczkowski’s plum mead was chosen as the best among 133 final round entries in the category.","Ingredients:
24.0 lb (10.89 kg) orange blossom honey
18.0 lb (8.16 kg) red Michigan plums
White Labs WLP720 Sweet Mead yeast (starter)
3 tsp pectic enzyme
acid blend
tannin
3 Campden tablets with fruit for 24 hours
yeast nutrient added in staggered additions
Specifications:
Yield: 6 Gallons (22.71 L)
Original Gravity: 1.15
Final Gravity: 1.032
ABV: 15.49%",Directions:,
https://www.homebrewersassociation.org/homebrew-recipe/damage-control/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2015 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Steve Fletty of Falcon Heights, MN, member of the Saint Paul Homebrewers Club, won a gold medal in Category #26: Other Mead during the 2015 National Homebrew Competition Final Round in San Diego, CA. Fletty’s experimental mead was chosen as the best among 115 final round entries in the category.","Ingredients:
18.0 lb (8.16 kg) mesquite honey
3 gallons (11.36 L) water
yeast nutrient
Lalvin 71B yeast
Champagne yeast
Specifications:
Yield: 4.5 Gallons (17.03 L)
Original Gravity: 1.15","Directions:
“This was an experimental rescue mead. In general, however, here’s a description of the train wreck and subsequent rescue attempt. The mead stalled in primary. Despite adjusting the pH and pitching more yeast, it would not drop below about 1.060. The yeast was probably 71B, but I also re-pitched Champagne and others in a vain attempt to restart fermentation. At that point, I needed to empty my Flanders red barrel, so in went the mead for about six months just to see what would happen. It dropped some more points, but not much. The barrel gave it subtle oak, funky aromatics and some acidity.” Forced CO2 to carbonate (2.5 volumes).",
